"Nº Lote";"Data da Transação";"Data Liquidação";"Prazo Antecipação";"Valor";"Valor Descontado";"Valor Antecipado";"Bandeira";"Segmento";"Nº Pedido";"Data Pedido";"Status Pedido"
"10618112302803829301";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 606,15";"R$ 4,76";"R$ 601,39";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112302803829101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 1.178,92";"R$ 9,26";"R$ 1.169,66";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618112002803829101";"20/11/2018 00:00:00";"20/12/2018 00:00:00";"16";"R$ 106,48";"R$ 0,63";"R$ 105,85";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111902803829401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 77,99";"R$ 0,42";"R$ 77,57";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111902803829201";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 276,77";"R$ 1,50";"R$ 275,27";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111902803829101";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 93,32";"R$ 0,50";"R$ 92,82";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111802903829301";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 149,38";"R$ 0,81";"R$ 148,57";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111802903829101";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 748,78";"R$ 4,05";"R$ 744,73";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111703003829401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 349,57";"R$ 1,89";"R$ 347,68";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111703003829301";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 282,04";"R$ 1,52";"R$ 280,52";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111703003829101";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 299,01";"R$ 1,62";"R$ 297,39";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111602803829401";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 137,11";"R$ 0,67";"R$ 136,44";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111602803829301";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 29,18";"R$ 0,14";"R$ 29,04";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111602803829201";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 157,74";"R$ 0,78";"R$ 156,96";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10618111602803829101";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 262,55";"R$ 1,29";"R$ 261,26";"Mastercard";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120302802313301";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 90,79";"R$ 0,89";"R$ 89,90";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120302802313101";"03/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 458,68";"R$ 4,50";"R$ 454,18";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120202902313401";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 145,98";"R$ 1,43";"R$ 144,55";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120202902313301";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 58,36";"R$ 0,57";"R$ 57,79";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120202902313101";"02/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 112,42";"R$ 1,10";"R$ 111,32";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120103002313401";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 277,85";"R$ 2,73";"R$ 275,12";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518120103002313301";"01/12/2018 00:00:00";"03/01/2019 00:00:00";"30";"R$ 97,99";"R$ 0,96";"R$ 97,03";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112902802313101";"29/11/2018 00:00:00";"31/12/2018 00:00:00";"27";"R$ 239,51";"R$ 2,23";"R$ 237,28";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112802802313101";"28/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 29,18";"R$ 0,24";"R$ 28,94";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112702902313401";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 145,16";"R$ 1,21";"R$ 143,95";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112702902313101";"27/11/2018 00:00:00";"28/12/2018 00:00:00";"24";"R$ 158,19";"R$ 1,32";"R$ 156,87";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112602802313401";"26/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 137,22";"R$ 1,08";"R$ 136,14";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112502902313401";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 480,70";"R$ 3,78";"R$ 476,92";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112502902313101";"25/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 151,71";"R$ 1,19";"R$ 150,52";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112403002313401";"24/11/2018 00:00:00";"27/12/2018 00:00:00";"23";"R$ 144,79";"R$ 1,14";"R$ 143,65";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112302802313101";"23/11/2018 00:00:00";"26/12/2018 00:00:00";"22";"R$ 77,80";"R$ 0,61";"R$ 77,19";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518112102802313101";"21/11/2018 00:00:00";"21/12/2018 00:00:00";"17";"R$ 110,57";"R$ 0,71";"R$ 109,86";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518111902802313401";"19/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 440,41";"R$ 2,38";"R$ 438,03";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518111802902313101";"18/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 141,88";"R$ 0,77";"R$ 141,11";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518111703002313401";"17/11/2018 00:00:00";"19/12/2018 00:00:00";"15";"R$ 128,78";"R$ 0,70";"R$ 128,08";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518111602802313401";"16/11/2018 00:00:00";"18/12/2018 00:00:00";"14";"R$ 211,74";"R$ 1,04";"R$ 210,70";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
"10518111502802313101";"15/11/2018 00:00:00";"17/12/2018 00:00:00";"13";"R$ 146,26";"R$ 0,72";"R$ 145,54";"Visa";"TurbiBRCOM                    ";"18120410040";"04/12/2018 08:34:07";"Pedido pago com sucesso!"
